id,time,cost,period_start,period_end,cost_per_hour,cost_so_far,service,description,invoice_id,project_id,notes,filter,balance,machineType,compute_server_id,diskSizeGb
110944,2025-01-30T23:53:11.977Z,0.0044599012,2025-01-30T23:53:11.976Z,2025-01-30T23:53:44.809Z,0.26759407,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 75, 'externalIp': True, 'machineType': 'e2-standard-32', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7174}",,3b6964ea-f52e-446c-87d5-eb10f22d47b2,,"{""id"":110944,""time"":""2025-01-30t23:53:11.977z"",""cost"":0.0044599012,""period_start"":""2025-01-30t23:53:11.976z"",""period_end"":""2025-01-30t23:53:44.809z"",""cost_per_hour"":0.26759407,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":75,""externalip"":true,""machinetype"":""e2-standard-32"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7174},""invoice_id"":null,""project_id"":""3b6964ea-f52e-446c-87d5-eb10f22d47b2"",""notes"":null}",-13.9397987138,e2-standard-32,7174,75
110942,2025-01-30T23:53:11.866Z,0.004733888,2025-01-30T23:53:11.865Z,2025-01-30T23:54:15.551Z,0.26759407,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 75, 'externalIp': True, 'machineType': 'e2-standard-32', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7182}",,c055da69-b2dd-4778-97a3-9c186754a109,,"{""id"":110942,""time"":""2025-01-30t23:53:11.866z"",""cost"":0.004733888,""period_start"":""2025-01-30t23:53:11.865z"",""period_end"":""2025-01-30t23:54:15.551z"",""cost_per_hour"":0.26759407,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":75,""externalip"":true,""machinetype"":""e2-standard-32"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7182},""invoice_id"":null,""project_id"":""c055da69-b2dd-4778-97a3-9c186754a109"",""notes"":null}",-13.9353388126,e2-standard-32,7182,75
110940,2025-01-30T23:53:11.832Z,0.0047341106,2025-01-30T23:53:11.831Z,2025-01-30T23:54:15.520Z,0.26759407,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 75, 'externalIp': True, 'machineType': 'e2-standard-32', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7177}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":110940,""time"":""2025-01-30t23:53:11.832z"",""cost"":0.0047341106,""period_start"":""2025-01-30t23:53:11.831z"",""period_end"":""2025-01-30t23:54:15.520z"",""cost_per_hour"":0.26759407,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":75,""externalip"":true,""machinetype"":""e2-standard-32"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7177},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",-13.9306049246,e2-standard-32,7177,75
110938,2025-01-30T23:53:11.779Z,0.004739463,2025-01-30T23:53:11.779Z,2025-01-30T23:54:15.540Z,0.26759407,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 75, 'externalIp': True, 'machineType': 'e2-standard-32', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7175}",,efb3a55d-36a1-4c57-a81e-ebbfa51cf6a5,,"{""id"":110938,""time"":""2025-01-30t23:53:11.779z"",""cost"":0.004739463,""period_start"":""2025-01-30t23:53:11.779z"",""period_end"":""2025-01-30t23:54:15.540z"",""cost_per_hour"":0.26759407,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":75,""externalip"":true,""machinetype"":""e2-standard-32"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7175},""invoice_id"":null,""project_id"":""efb3a55d-36a1-4c57-a81e-ebbfa51cf6a5"",""notes"":null}",-13.925870814,e2-standard-32,7175,75
110936,2025-01-30T23:53:11.708Z,0.0047426587,2025-01-30T23:53:11.707Z,2025-01-30T23:54:15.511Z,0.26759407,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 75, 'externalIp': True, 'machineType': 'e2-standard-32', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7186}",,02dca5a6-92da-4805-b9d9-9d5076ba3a94,,"{""id"":110936,""time"":""2025-01-30t23:53:11.708z"",""cost"":0.0047426587,""period_start"":""2025-01-30t23:53:11.707z"",""period_end"":""2025-01-30t23:54:15.511z"",""cost_per_hour"":0.26759407,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":75,""externalip"":true,""machinetype"":""e2-standard-32"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7186},""invoice_id"":null,""project_id"":""02dca5a6-92da-4805-b9d9-9d5076ba3a94"",""notes"":null}",-13.921131351,e2-standard-32,7186,75
110934,2025-01-30T23:53:11.656Z,0.004747862,2025-01-30T23:53:11.656Z,2025-01-30T23:54:15.530Z,0.26759407,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 75, 'externalIp': True, 'machineType': 'e2-standard-32', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7194}",,9f5a84fd-7995-4ce3-9132-3ade01eef80e,,"{""id"":110934,""time"":""2025-01-30t23:53:11.656z"",""cost"":0.004747862,""period_start"":""2025-01-30t23:53:11.656z"",""period_end"":""2025-01-30t23:54:15.530z"",""cost_per_hour"":0.26759407,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":75,""externalip"":true,""machinetype"":""e2-standard-32"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7194},""invoice_id"":null,""project_id"":""9f5a84fd-7995-4ce3-9132-3ade01eef80e"",""notes"":null}",-13.9163886923,e2-standard-32,7194,75
110932,2025-01-30T23:53:11.586Z,0.0047509843,2025-01-30T23:53:11.586Z,2025-01-30T23:54:15.502Z,0.26759407,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 75, 'externalIp': True, 'machineType': 'e2-standard-32', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7191}",,c1ca023b-5014-40ae-96a6-38d2593fd387,,"{""id"":110932,""time"":""2025-01-30t23:53:11.586z"",""cost"":0.0047509843,""period_start"":""2025-01-30t23:53:11.586z"",""period_end"":""2025-01-30t23:54:15.502z"",""cost_per_hour"":0.26759407,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":75,""externalip"":true,""machinetype"":""e2-standard-32"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7191},""invoice_id"":null,""project_id"":""c1ca023b-5014-40ae-96a6-38d2593fd387"",""notes"":null}",-13.9116408303,e2-standard-32,7191,75
110930,2025-01-30T23:53:11.509Z,0.004754998,2025-01-30T23:53:11.509Z,2025-01-30T23:54:15.479Z,0.26759407,,compute-server,"{'type': 'compute-server', 'state': 'running', 'configuration': {'spot': True, 'zone': 'us-east5-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'us-east5', 'diskType': 'pd-standard', 'diskSizeGb': 75, 'externalIp': True, 'machineType': 'e2-standard-32', 'excludeFromSync': ['scratch'], 'allowCollaboratorControl': True}, 'compute_server_id': 7196}",,9e7b601b-4d71-44bf-87ac-2951de80914c,,"{""id"":110930,""time"":""2025-01-30t23:53:11.509z"",""cost"":0.004754998,""period_start"":""2025-01-30t23:53:11.509z"",""period_end"":""2025-01-30t23:54:15.479z"",""cost_per_hour"":0.26759407,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""running"",""configuration"":{""spot"":true,""zone"":""us-east5-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""us-east5"",""disktype"":""pd-standard"",""disksizegb"":75,""externalip"":true,""machinetype"":""e2-standard-32"",""excludefromsync"":[""scratch""],""allowcollaboratorcontrol"":true},""compute_server_id"":7196},""invoice_id"":null,""project_id"":""9e7b601b-4d71-44bf-87ac-2951de80914c"",""notes"":null}",-13.906889846,e2-standard-32,7196,75
110929,2025-01-30T23:50:52.252Z,0.003186131,2025-01-30T23:50:52.252Z,2025-01-31T00:08:45.733Z,0.010684932,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'authToken': 'ZsWTTTHRy4nC3zwN', 'diskSizeGb': 50, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6825}",,19b6c206-827f-4096-9b64-8a9baf4ecc0e,,"{""id"":110929,""time"":""2025-01-30t23:50:52.252z"",""cost"":0.003186131,""period_start"":""2025-01-30t23:50:52.252z"",""period_end"":""2025-01-31t00:08:45.733z"",""cost_per_hour"":0.010684932,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""authtoken"":""zswttthry4nc3zwn"",""disksizegb"":50,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6825},""invoice_id"":null,""project_id"":""19b6c206-827f-4096-9b64-8a9baf4ecc0e"",""notes"":null}",-13.902134848,n2d-standard-32,6825,50
110927,2025-01-30T23:48:48.175Z,0.0036941639,2025-01-30T23:48:48.175Z,2025-01-31T00:09:32.824Z,0.010684932,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'diskSizeGb': 50, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6805}",,894b6a7a-d98c-4b1a-8bf3-1b9377cdf0a5,,"{""id"":110927,""time"":""2025-01-30t23:48:48.175z"",""cost"":0.0036941639,""period_start"":""2025-01-30t23:48:48.175z"",""period_end"":""2025-01-31t00:09:32.824z"",""cost_per_hour"":0.010684932,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""disksizegb"":50,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6805},""invoice_id"":null,""project_id"":""894b6a7a-d98c-4b1a-8bf3-1b9377cdf0a5"",""notes"":null}",-13.898948717,n2d-standard-32,6805,50
110925,2025-01-30T23:48:32.939Z,0.0038296785,2025-01-30T23:48:32.939Z,2025-01-31T00:10:03.246Z,0.010684932,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'diskSizeGb': 50, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6824}",,f6ba4a5f-9295-45f2-b933-f8d369ed0246,,"{""id"":110925,""time"":""2025-01-30t23:48:32.939z"",""cost"":0.0038296785,""period_start"":""2025-01-30t23:48:32.939z"",""period_end"":""2025-01-31t00:10:03.246z"",""cost_per_hour"":0.010684932,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""disksizegb"":50,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6824},""invoice_id"":null,""project_id"":""f6ba4a5f-9295-45f2-b933-f8d369ed0246"",""notes"":null}",-13.8952545531,n2d-standard-32,6824,50
110924,2025-01-30T23:48:16.966Z,0.003786728,2025-01-30T23:48:16.966Z,2025-01-31T00:09:32.802Z,0.010684932,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'diskSizeGb': 50, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6810}",,9a7bc766-6e0b-41da-9b0d-3528feebe570,,"{""id"":110924,""time"":""2025-01-30t23:48:16.966z"",""cost"":0.003786728,""period_start"":""2025-01-30t23:48:16.966z"",""period_end"":""2025-01-31t00:09:32.802z"",""cost_per_hour"":0.010684932,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""disksizegb"":50,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6810},""invoice_id"":null,""project_id"":""9a7bc766-6e0b-41da-9b0d-3528feebe570"",""notes"":null}",-13.8914248746,n2d-standard-32,6810,50
110923,2025-01-30T23:47:45.749Z,0.0048844833,2025-01-30T23:47:45.749Z,2025-01-31T00:15:11.444Z,0.010684932,,compute-server,"{'type': 'compute-server', 'state': 'off', 'configuration': {'tag': None, 'spot': True, 'zone': 'europe-west12-a', 'cloud': 'google-cloud', 'image': 'python', 'region': 'europe-west12', 'diskType': 'pd-balanced', 'diskSizeGb': 50, 'externalIp': True, 'spendLimit': {'hours': 24, 'dollars': 10, 'enabled': True}, 'machineType': 'n2d-standard-32', 'excludeFromSync': ['scratch'], 'idleTimeoutMinutes': 30, 'allowCollaboratorControl': True}, 'compute_server_id': 6820}",,e869b46b-acbd-4e53-9722-d41f41348050,,"{""id"":110923,""time"":""2025-01-30t23:47:45.749z"",""cost"":0.0048844833,""period_start"":""2025-01-30t23:47:45.749z"",""period_end"":""2025-01-31t00:15:11.444z"",""cost_per_hour"":0.010684932,""cost_so_far"":null,""service"":""compute-server"",""description"":{""type"":""compute-server"",""state"":""off"",""configuration"":{""tag"":null,""spot"":true,""zone"":""europe-west12-a"",""cloud"":""google-cloud"",""image"":""python"",""region"":""europe-west12"",""disktype"":""pd-balanced"",""disksizegb"":50,""externalip"":true,""spendlimit"":{""hours"":24,""dollars"":10,""enabled"":true},""machinetype"":""n2d-standard-32"",""excludefromsync"":[""scratch""],""idletimeoutminutes"":30,""allowcollaboratorcontrol"":true},""compute_server_id"":6820},""invoice_id"":null,""project_id"":""e869b46b-acbd-4e53-9722-d41f41348050"",""notes"":null}",-13.8876381466,n2d-standard-32,6820,50
